e43987ae07a1e3ba4b1fb63273069028e4e3d2ce,"updating version info

5.
Unicode objects are now supported.  This was necessary to support rendering Unicode strings in the freetype wrappers for Chaco.

6.
blitz++ was upgraded to the latest CVS.  It compiles about twice as fast as the old blitz and looks like it supports a large number of compilers (though only gcc 2.95.3 is tested).  Compile times now take about 9 seconds on my 850 MHz PIII laptop.
",weave/blitz-20001213/blitz/MAT-NOTE.gz,weave/blitz-20001213/blitz/Makefile.am,weave/blitz-20001213/blitz/Makefile.in,weave/blitz-20001213/blitz/applics.h,weave/blitz-20001213/blitz/array-impl.h,weave/blitz-20001213/blitz/array-old.h,weave/blitz-20001213/blitz/array.h,weave/blitz-20001213/blitz/array/Makefile.am,weave/blitz-20001213/blitz/array/Makefile.in,weave/blitz-20001213/blitz/array/asexpr.h,weave/blitz-20001213/blitz/array/bops.cc,weave/blitz-20001213/blitz/array/cartesian.h,weave/blitz-20001213/blitz/array/cgsolve.h,weave/blitz-20001213/blitz/array/complex.cc,weave/blitz-20001213/blitz/array/convolve.cc,weave/blitz-20001213/blitz/array/convolve.h,weave/blitz-20001213/blitz/array/cycle.cc,weave/blitz-20001213/blitz/array/domain.h,weave/blitz-20001213/blitz/array/et.h,weave/blitz-20001213/blitz/array/eval.cc,weave/blitz-20001213/blitz/array/expr.h,weave/blitz-20001213/blitz/array/fastiter.h,weave/blitz-20001213/blitz/array/funcs.h,weave/blitz-20001213/blitz/array/functorExpr.h,weave/blitz-20001213/blitz/array/geometry.h,weave/blitz-20001213/blitz/array/indirect.h,weave/blitz-20001213/blitz/array/interlace.cc,weave/blitz-20001213/blitz/array/io.cc,weave/blitz-20001213/blitz/array/iter.h,weave/blitz-20001213/blitz/array/map.h,weave/blitz-20001213/blitz/array/methods.cc,weave/blitz-20001213/blitz/array/misc.cc,weave/blitz-20001213/blitz/array/multi.h,weave/blitz-20001213/blitz/array/newbops.cc,weave/blitz-20001213/blitz/array/newet-macros.h,weave/blitz-20001213/blitz/array/newet.h,weave/blitz-20001213/blitz/array/ops.cc,weave/blitz-20001213/blitz/array/ops.h,weave/blitz-20001213/blitz/array/reduce.cc,weave/blitz-20001213/blitz/array/reduce.h,weave/blitz-20001213/blitz/array/resize.cc,weave/blitz-20001213/blitz/array/shape.h,weave/blitz-20001213/blitz/array/slice.h,weave/blitz-20001213/blitz/array/slicing.cc,weave/blitz-20001213/blitz/array/stencil-et.h,weave/blitz-20001213/blitz/array/stencilops.h,weave/blitz-20001213/blitz/array/stencils.cc,weave/blitz-20001213/blitz/array/stencils.h,weave/blitz-20001213/blitz/array/storage.h,weave/blitz-20001213/blitz/array/uops.cc,weave/blitz-20001213/blitz/array/where.h,weave/blitz-20001213/blitz/array/zip.h,weave/blitz-20001213/blitz/bench.cc,weave/blitz-20001213/blitz/bench.h,weave/blitz-20001213/blitz/benchext.cc,weave/blitz-20001213/blitz/benchext.h,weave/blitz-20001213/blitz/blitz.h,weave/blitz-20001213/blitz/bzdebug.h,weave/blitz-20001213/blitz/compiler.h,weave/blitz-20001213/blitz/config-ICL.h,weave/blitz-20001213/blitz/config-KCC.h,weave/blitz-20001213/blitz/config-SC4.0.h,weave/blitz-20001213/blitz/config-SGi.h,weave/blitz-20001213/blitz/config-g++2.7.2.h,weave/blitz-20001213/blitz/config-mwerks.h,weave/blitz-20001213/blitz/config-xlC.h,weave/blitz-20001213/blitz/etbase.h,weave/blitz-20001213/blitz/extremum.h,weave/blitz-20001213/blitz/funcs.h,weave/blitz-20001213/blitz/generate/Makefile.am,weave/blitz-20001213/blitz/generate/Makefile.in,weave/blitz-20001213/blitz/generate/arroperands.h,weave/blitz-20001213/blitz/generate/arroptuple.h,weave/blitz-20001213/blitz/generate/bzfstream.h,weave/blitz-20001213/blitz/generate/genarrbops.cpp,weave/blitz-20001213/blitz/generate/genarruops.cpp,weave/blitz-20001213/blitz/generate/genmatbops.cpp,weave/blitz-20001213/blitz/generate/genmathfunc.cpp,weave/blitz-20001213/blitz/generate/genmatuops.cpp,weave/blitz-20001213/blitz/generate/genpromote.cpp,weave/blitz-20001213/blitz/generate/genvecbops.cpp,weave/blitz-20001213/blitz/generate/genvecuops.cpp,weave/blitz-20001213/blitz/generate/genvecwhere.cpp,weave/blitz-20001213/blitz/generate/operands.h,weave/blitz-20001213/blitz/generate/operands2.h,weave/blitz-20001213/blitz/generate/optuple.h,weave/blitz-20001213/blitz/generate/optuple2.h,weave/blitz-20001213/blitz/indexexpr.h,weave/blitz-20001213/blitz/limits-hack.h,weave/blitz-20001213/blitz/listinit.h,weave/blitz-20001213/blitz/matbops.h,weave/blitz-20001213/blitz/matdiag.h,weave/blitz-20001213/blitz/matexpr.h,weave/blitz-20001213/blitz/matgen.h,weave/blitz-20001213/blitz/mathf2.h,weave/blitz-20001213/blitz/mathfunc.h,weave/blitz-20001213/blitz/matltri.h,weave/blitz-20001213/blitz/matref.h,weave/blitz-20001213/blitz/matrix.cc,weave/blitz-20001213/blitz/matrix.h,weave/blitz-20001213/blitz/matsymm.h,weave/blitz-20001213/blitz/mattoep.h,weave/blitz-20001213/blitz/matuops.h,weave/blitz-20001213/blitz/matutri.h,weave/blitz-20001213/blitz/memblock.cc,weave/blitz-20001213/blitz/memblock.h,weave/blitz-20001213/blitz/meta/Makefile.am,weave/blitz-20001213/blitz/meta/Makefile.in,weave/blitz-20001213/blitz/meta/dot.h,weave/blitz-20001213/blitz/meta/matassign.h,weave/blitz-20001213/blitz/meta/matmat.h,weave/blitz-20001213/blitz/meta/matvec.h,weave/blitz-20001213/blitz/meta/metaprog.h,weave/blitz-20001213/blitz/meta/product.h,weave/blitz-20001213/blitz/meta/sum.h,weave/blitz-20001213/blitz/meta/vecassign.h,weave/blitz-20001213/blitz/minmax.h,weave/blitz-20001213/blitz/mstruct.h,weave/blitz-20001213/blitz/numinquire.h,weave/blitz-20001213/blitz/numtrait.h,weave/blitz-20001213/blitz/ops.h,weave/blitz-20001213/blitz/prettyprint.h,weave/blitz-20001213/blitz/promote-old.h,weave/blitz-20001213/blitz/promote.h,weave/blitz-20001213/blitz/rand-dunif.h,weave/blitz-20001213/blitz/rand-normal.h,weave/blitz-20001213/blitz/rand-tt800.h,weave/blitz-20001213/blitz/rand-uniform.h,weave/blitz-20001213/blitz/random.h,weave/blitz-20001213/blitz/randref.h,weave/blitz-20001213/blitz/range.h,weave/blitz-20001213/blitz/reduce.h,weave/blitz-20001213/blitz/shapecheck.h,weave/blitz-20001213/blitz/tau.h,weave/blitz-20001213/blitz/timer.h,weave/blitz-20001213/blitz/tiny.h,weave/blitz-20001213/blitz/tinymat.h,weave/blitz-20001213/blitz/tinymatexpr.h,weave/blitz-20001213/blitz/tinymatio.cc,weave/blitz-20001213/blitz/tinyvec-et.h,weave/blitz-20001213/blitz/tinyvec.cc,weave/blitz-20001213/blitz/tinyvec.h,weave/blitz-20001213/blitz/tinyvecio.cc,weave/blitz-20001213/blitz/tinyveciter.h,weave/blitz-20001213/blitz/traversal.cc,weave/blitz-20001213/blitz/traversal.h,weave/blitz-20001213/blitz/tuning.h,weave/blitz-20001213/blitz/tvcross.h,weave/blitz-20001213/blitz/tvecglobs.h,weave/blitz-20001213/blitz/update.h,weave/blitz-20001213/blitz/vecaccum.cc,weave/blitz-20001213/blitz/vecall.cc,weave/blitz-20001213/blitz/vecany.cc,weave/blitz-20001213/blitz/vecbops.cc,weave/blitz-20001213/blitz/veccount.cc,weave/blitz-20001213/blitz/vecdelta.cc,weave/blitz-20001213/blitz/vecdot.cc,weave/blitz-20001213/blitz/vecexpr.h,weave/blitz-20001213/blitz/vecexprwrap.h,weave/blitz-20001213/blitz/vecglobs.cc,weave/blitz-20001213/blitz/vecglobs.h,weave/blitz-20001213/blitz/vecio.cc,weave/blitz-20001213/blitz/veciter.h,weave/blitz-20001213/blitz/vecmax.cc,weave/blitz-20001213/blitz/vecmin.cc,weave/blitz-20001213/blitz/vecnorm.cc,weave/blitz-20001213/blitz/vecnorm1.cc,weave/blitz-20001213/blitz/vecpick.cc,weave/blitz-20001213/blitz/vecpick.h,weave/blitz-20001213/blitz/vecpickio.cc,weave/blitz-20001213/blitz/vecpickiter.h,weave/blitz-20001213/blitz/vecsum.cc,weave/blitz-20001213/blitz/vector-et.h,weave/blitz-20001213/blitz/vector.cc,weave/blitz-20001213/blitz/vector.h,weave/blitz-20001213/blitz/vecuops.cc,weave/blitz-20001213/blitz/vecwhere.cc,weave/blitz-20001213/blitz/vecwhere.h,weave/blitz-20001213/blitz/zero.cc,weave/blitz-20001213/blitz/zero.h,weave/examples/binary_search.py,weave/examples/cast_copy_transpose.py,weave/examples/dict_sort.py,weave/examples/fibonacci.py,weave/examples/functional.py,weave/examples/increment_example.py,weave/examples/md5_speed.py,weave/examples/ramp.py,weave/examples/ramp2.py,weave/examples/support_code_example.py,weave/examples/tuple_return.py,weave/examples/vq.py,weave/examples/wx_example.py,weave/scxx/PWOBase.h,weave/scxx/PWOCallable.h,weave/scxx/PWOImp.cpp,weave/scxx/PWOMSequence.h,weave/scxx/PWOMapping.h,weave/scxx/PWONumber.h,weave/scxx/PWOSequence.h,weave/scxx/README.txt,weave/scxx/scxx.h,weave/tests/test_blitz_tools.py,weave/tests/test_c_spec.py,weave/tests/test_common_spec.py,weave/tests/test_ext_tools.py,weave/tests/test_inline_tools.py,weave/tests/test_scalar_spec.py,weave/tests/test_sequence_spec.py,weave/tests/test_string_spec.py
d3a1627631042af2fe74620f5688d9ba99ce87cf,"major rewrite of weave.

0.
The underlying library code is significantly re-factored and simpler. There used to be a xxx_spec.py and xxx_info.py file for every group of type conversion classes.  The spec file held the python code that handled the conversion and the info file had most of the C code templates that were generated.  This proved pretty confusing in practice, so the two files have mostly been merged into the spec file.

Also, there was quite a bit of code duplication running around.  The re-factoring was able to trim the standard conversion code base (excluding blitz and accelerate stuff) by about 40%.  This should be a huge maintainability and extensibility win.

1.
With multiple months of using Numeric arrays, I've found some of weave's ""magic variable"" names unwieldy and want to change them.  The following are the old declarations for an array x of Float32 type:

        PyArrayObject* x = convert_to_numpy(...);
        float* x_data = (float*) x->data;
        int*   _Nx = x->dimensions;
        int*   _Sx = x->strides;
        int    _Dx = x->nd;

The new declaration looks like this:

        PyArrayObject* x_array = convert_to_numpy(...);
        float* x = (float*) x->data;
        int*   Nx = x->dimensions;
        int*   Sx = x->strides;
        int    Dx = x->nd;

This is obviously not backward compatible, and will break some code (including a lot of mine).  It also makes inline() code more readable and natural to write.

2.
I've switched from CXX to Gordon McMillan's SCXX for list, tuples, and dictionaries.  I like CXX pretty well, but its use of advanced C++ (templates, etc.) caused some portability problems.  The SCXX library is similar to CXX but doesn't use templates at all.  This, like (1) is not an
API compatible change and requires repairing existing code.

I have also thought about boost python, but it also makes heavy use of templates.  Moving to SCXX gets rid of almost all template usage for the standard type converters which should help portability.  std::complex and std::string from the STL are the only templates left.  Of course blitz still uses templates in a major way so weave.blitz will continue to be hard on compilers.

I've actually considered scrapping the C++ classes for list, tuples, and
dictionaries, and just fall back to the standard Python C API because the classes are waaay slower than the raw API in many cases.  They are also more convenient and less error prone in many cases, so I've decided to stick with them.  The PyObject variable will always be made available for variable ""x"" under the name ""py_x"" for more speedy operations.  You'll definitely want to use these for anything that needs to be speedy.

3.
strings are converted to std::string now.  I found this to be the most useful type in for strings in my code.  Py::String was used previously.

4.
There are a number of reference count ""errors"" in some of the less tested conversion codes such as instance, module, etc.  I've cleaned most of these up.  I put errors in quotes here because I'm actually not positive that objects passed into ""inline"" really need reference counting applied to them.  The dictionaries passed in by inline() hold references to these objects so it doesn't seem that they could ever be garbage collected inadvertently.  Variables used by ext_tools, though, definitely need the reference counting done.  I don't think this is a major cost in speed, so it probably isn't worth getting rid of the ref count code.

5.
Unicode objects are now supported.  This was necessary to support rendering Unicode strings in the freetype wrappers for Chaco.

6.
blitz++ was upgraded to the latest CVS.  It compiles about twice as fast as the old blitz and looks like it supports a large number of compilers (though only gcc 2.95.3 is tested).  Compile times now take about 9 seconds on my 850 MHz PIII laptop.
",weave/__init__.py,weave/base_spec.py,weave/blitz_info.py,weave/blitz_spec.py,weave/blitz_tools.py,weave/c_spec.py,weave/code_blocks.py,weave/common_info.py,weave/conversion_code.py,weave/conversion_code_old.py,weave/converters.py,weave/cxx_info.py,weave/ext_tools.py,weave/inline_info.py,weave/inline_tools.py,weave/misc.py,weave/setup.py,weave/setup_weave.py,weave/slice_handler.py,weave/standard_array_info.py,weave/standard_array_spec.py,weave/swig_info.py,weave/unicode_info.py,weave/wx_info.py,weave/wx_spec.py
6538641ccf3beb2cc304b5ee21365cb44ff6800b,"Using jiffies from /proc/pid/stat when measuring benchmarks for more objective results (time.time is inaccurate when python process was suspended or got temporarily less CPU time etc.). On platforms where jiffies are not available, time.time is used as a next best option.
",scipy_base/testing.py
0ee977f42c09e813e0ab209e0fcb08a41e7ec7b2,"Fixed the order of fftw libraries
",scipy_distutils/system_info.py
e6612ba7e683c0a69c81b493a146b76e45d3c93b,"Used dictionary keys to speed up unique algorithm.
",scipy_base/function_base.py
a1cc4506582028fd3a5afd81fbdbf4b5a323c954,"Applied Steve M. Robbins patches to serve SGI MIPS compilers. Minor other fixes.
",scipy_base/__init__.py,scipy_base/_compiled_base.c
ac14c956d27961edc283b7ee1b08f7497a7678bf,"Fixed djbfft_info. Changed the values of macros like SCIPY_FFTW_H from 1 to None.
",scipy_distutils/system_info.py
5e3b7826da1bb357993e68d8af77480fced1f4fb,"Fixed atlas_info: use lapack only from the place where atlas is.
",scipy_distutils/sample_site.cfg,scipy_distutils/system_info.py
e715aec74dca7265a37e74f93e161fe8d91315c0,"Using -fomit-frame-pointer in gcc FFLAGS
",scipy_distutils/command/build_flib.py,scipy_distutils/misc_util.py
8875658de63eec827c77c67a6ebf2c5f2434d714,"Fixed a bug.
",scipy_distutils/command/run_f2py.py
28866ce74dd5e0100364815f2bed07a17487b34f,"Introduced djbfft_info class (djbfft is faster than fftw but supports only N=2**m transforms where m=1..13). Splitted fftw_info into dfftw_info,sfftw_info,fftw_threads_info, etc.
",scipy_distutils/system_info.py
ecf3868089e80384227dac6e13d2dbb0230594e2,"Added new tests to stats package.
",scipy_base/_compiled_base.c,scipy_base/fastumath_nounsigned.inc,scipy_base/fastumath_unsigned.inc,scipy_base/fastumathmodule.c,scipy_base/function_base.py,scipy_base/setup_scipy_base.py
c57dbddce6dd9e3aded631bb5097135990480530,"Checking for completeness of the lapack library when detecting atlas
",scipy_distutils/system_info.py
0439ef09fcad6fb7d6c34c4fccaa90e048f9263e,"Added detrend to signal
",scipy_base/function_base.py,scipy_base/shape_base.py
6fd768e23413d90d0d0dea2c8e7f76b4ec942b58,"Fixed a possible bug in compiler detection. --quite option is now effective also for run_f2py.
",scipy_distutils/command/build_flib.py,scipy_distutils/command/run_f2py.py
2aff0fbe4682fc24998a15c59d74b6c06e8a1627,"Cleaned up scipy_distutils messages: less verbose but keeping
important information, using self.announce instead of print (then
setup.py --quiet works), yellow_text is used for commands, red_text
for warnings and errors (rationale: colored output (if available)
provides distinction between scipy_distutils and distutils messages).
Moved colored terminal hooks to misc_util.
",scipy_distutils/command/build_clib.py,scipy_distutils/command/build_ext.py,scipy_distutils/command/build_flib.py,scipy_distutils/command/run_f2py.py,scipy_distutils/misc_util.py
9c373e12f80c4b9172e72f3713824ee534ee9628,"Added Shapiro Wilk test for normality with test.
",scipy_base/__init__.py,scipy_base/function_base.py
be4139665120ab1c99a928f8ce002fdd9abde199,"Int8 arrays always caused exceptions because the type checking code was trying to match them against ""char"" arrays and the types didn't match.  The conversion type check code now treats the byte and char types as if they are equal.
",weave/standard_array_info.py
5cddedde399c88527e44b14bb34b629e929e045e,"standard array conversions were not checking the array type.  As a result,
code compiled for a float array would execute even if handed a int array.
bad. bad. bad.  Type checks on standard array conversions are now done.
Note, though, that standard array conversions don't check for array shape,
so a 2D array handed into code originally compiled for a 3D array will
execute just fine.  This is desired in some cases and not in others.  Its
currently up to the user to protect against the undesired cases.
",weave/blitz_info.py,weave/standard_array_info.py,weave/standard_array_spec.py
c74893465cedbbab2a8d665990364c4ee71a0ea9,"Fixed INCREF bug reported by Matthias Heller that was causing this example to crash.
",weave/examples/functional.py
e6e01392d8b4c678c0e7165626b002055e2f987f,"removed a debugging change I had made that specialized things to my machine.
",weave/swig_info.py
576fe7bcd1ca777cc66f7fd8085af6d96e66523f,"added support for unicode strings.
",weave/converters.py,weave/unicode_info.py,weave/unicode_spec.py
f7a43cc355cc0a8b7b513cad4ec78fb462097bf6,"fixed bug where exceptions during initializing variables could cause
problems with during cleanup of variables that were not initialized.
Now a flag is set for each variable when it is initialized and the
clean up code is only executed for variables that have been initialized.

A init_flag() variable was added to the base_spec to help with the
above bug fix.

The SWIG_GetPtr method does some sophisticated type checking that
weave really doesn't need.  Most of this has been commented out
and a simple string comparison is done to make sure types are correct.
",weave/base_spec.py,weave/ext_tools.py,weave/swig_info.py
45494a3a49e166de539ae6328b7bdf43162c4c12,"Fixed read_array problems for Python 2.2, minor docstring editing.
",scipy_base/index_tricks.py
0ceba18c01e70ded0e17a4e42c2d14265265fb7e,"Fixed approx. 95 per cent of C compiler warnings. The rest require a bit more detailed investigation. Should we fix also Fortran compiler warnings? Maybe later...
",scipy_base/type_check.py
519e772b56f1876d85015f6b40dfc540ca092447,"Fixed HAVE_INVERSE_HYPERBOLIC definition for Win32
",scipy_base/fastumathmodule.c
286affe851621b6311bdaca3c436856c9ceaf00e,"Added differentiate, central_diff_weights, zeropad functions.  Fixed bug in stats module.  Added more examples and text to tutorial.
",scipy_base/__init__.py,scipy_base/function_base.py,scipy_base/index_tricks.py,scipy_base/scimath.py,scipy_base/shape_base.py,scipy_base/type_check.py
f711f4f03b8935c3c1812d1534b2c1ed46831865,"Fixed asinh bug also in fatumath_unsigned.inc. Removed all compiler warnings.
",scipy_base/fastumath_nounsigned.inc,scipy_base/fastumath_unsigned.inc,scipy_base/fastumathmodule.c
58b81e5cf8aa114e254e0a2f818d38d9466d327f,"Updated comments. Removed -lfortran from mips_fortran_compiler.libraries.
",scipy_distutils/command/build_clib.py,scipy_distutils/command/build_flib.py
0c117c65b2dd62c2725459c8db04408b213a2833,"Fixed bug in asinh.
",scipy_base/fastumath_nounsigned.inc
6bd95d1311f4d076860ebce1a693222c9c0e079c,"Introduced blas_src_info for building BLAS library from sources if ATLAS or BLAS libraries are not available.
",scipy_distutils/system_info.py
efb1608fe16ebd999c51b4509f4072366caff768,"Disabled ranlib for MIPSPro compiler. Optimized ar-command cycle when splitting of arguments is required (nt and irix). Minor fixes with error handling.
",scipy_distutils/command/build_flib.py
0d87cce1b0140d5e70b423157ad89506d01d27b1,"Introduced lapack_src_info for compiling LAPACK from scipy/linalg setup scripts
",scipy_distutils/sample_site.cfg
b91d7d9f5ee6a550c9e283989ac4aed839f0efb8,"Introduced lapack_src_info for compiling LAPACK from scipy/linalg setup scripts
",scipy_distutils/system_info.py
7aaffc666b03e99e8fda44e3a24f14f0a773f554,"changed library_dir to library_dirs as it is used in the system_info.py file.

added example for SGI site configuration at the end of the file.
",scipy_distutils/sample_site.cfg
76fc2c06dec2ba223aa26917b8070e5845ef441a,"Fixed problem with 'os.uname' not being defined for win32
",scipy_distutils/command/build_flib.py
5461481eaf276814ec84aec942052f39b704904f,"added Sun support to gcc/g77 that should be compatible with most /opt/sfw installs of open source tools on Sun.  You get a zillion undefiend symbols in libg2c.a if you don't specify -mimpure-text on the link line because libg2c has symbols in it that are defined in a shared library.  Without mimpure-text, gcc on Solaris considers undefined symbols in a static library as fatal errors when building a shared library.  mimpure-text tells the linker to ignore these errors and to go ahead and produce a .so file.

This seems to work for most of SciPy.  I'm still working through ATLAS stuff.
",scipy_distutils/command/build_flib.py
6f0da0ea4bc1034601903814fe8701a6fbab56c9,"Fixed filter_design bug.  Added unsigned support to fastumath if your Numeric has it.
",scipy_base/fastumath_nounsigned.inc,scipy_base/fastumath_unsigned.inc,scipy_base/fastumathmodule.c
3f41d8c569eeff84cf024b7db4393220c050e434,"fixed bug in test.  an error was being thrown with the void value returned by throw_error instead of just calling throw_error.  This passed tests with MSVC but fails with mingw32.
",weave/tests/test_inline_tools.py
8d1be95697dd0c1a140f0eb795f080c0eb7acf9b,"Restored ranlib as 'ar -s' in OS X is invalid
",scipy_distutils/command/build_flib.py
e8b1ec4c4cf4200b57d2f533dee0dca0193de14d,"Applying Berthold's patch for digital_fortran_compiler with refactoring modifications, it needs testing.
",scipy_distutils/command/build_flib.py
09caaafe768671d6bff5a5ff6fea2cdc77f88e08,"Fixed import dependencies that failed in special situations like building locally
",scipy_distutils/command/run_f2py.py,scipy_distutils/core.py
93f561941dc96ba15ee4bf6a4265781331ccea89,"Removed redundant usage of the shortest_path function. Introduced few asserts.
",scipy_distutils/system_info.py
c4690cf8fea2d62541afdee43abc157d7a5fb59e,"Fixed possible cause of the Win32 test failure; 'possible' because the scoreboard is not very informative if something fundamental fails. Added hooks to check the availability of g2c-pic. Fixed optimization flags for gcc 3.x.x.
",scipy_distutils/command/build_flib.py
25ca706c155af666f9244631d460a0f245123ac3,"Impl. lapack and blas info hooks. Replaced static_first flag with search_static_first for site.cfg files and disabled it by default; in future search_static_first hooks may be removed unless it is proved to be useful. Removed the usage of extra_objects that was buggy from the beginning.
",scipy_distutils/command/build_flib.py,scipy_distutils/sample_site.cfg,scipy_distutils/system_info.py
675f967755374eeb75b5af9545cb80f3c74c0f09,"Fixed weave examples vq.py and cast_copy_and_transpose.py --- they were not working due to some typos and unaccounted-for refactoring of SciPy.  Moved from PR import * to module scope.
",scipy_base/type_check.py,weave/examples/cast_copy_transpose.py,weave/examples/vq.py
fbf664aee5f6d29972741ffacdd3db74664cbde6,"Implemented more reliable hooks to determine whether Python stdout can support colored text. Many thanks to c.l.py.
",scipy_distutils/command/build_flib.py
a13b4a6fb73a907d65e2070fc647811f50aad1fa,"Updated comments about F compiler
",scipy_distutils/command/build_flib.py
3817c8dfefb7ffbf96ce6ebb90f70b65805e71a3,"Made changes to allow SciPy to build correctly under cygwin
",scipy_distutils/command/build_ext.py,scipy_distutils/command/build_flib.py,scipy_distutils/system_info.py
4a7ef6921cea42d182fa29c54a3d71998d407826,"Added HP F90 compiler
",scipy_distutils/command/build_flib.py
3316dc62a92b8f06d36d316509755af04490c1b7,"Fixed fastumath imports. stats tests fail even with fastumath as math
",scipy_base/testing.py,scipy_distutils/command/build_flib.py
37af376df435e6a045a4c92550ca246cf1641d24,"Fixed missing math import
",scipy_base/testing.py
40006b76c878853d4b2ed3be9c264071e6cea220,"Introduced F compiler without any support for it because of it cannot compile fixed format F90 sources:(. Added hooks for colored messages for certain terminals, let me know if you hate it;)
",scipy_distutils/command/build_flib.py
b0e9c8f02bb3c4a879039eac3c2ad43860ca4a3b,"auto_test now runs against 2.2.1/21.0 and 2.1.3/21.0 and 2.1.3/20.3.  Older Numeric versions are no longer tested.
",scipy_distutils/auto_test.py
b76d86fea40b131d61fe110acd4857b97a5a5feb,"fixed bug in auto_test that prevented it from detecting updates on scipy_snapshot
added a check to see it the environment DISPLAY variable was set before running
the xinfo stuff in xplt.  It was causing errors on telnet sessions that didn't
have a display present.
",scipy_distutils/auto_test.py
e0403fd806df19a20b1d73d9efe48b3f550f0b92,"changed g77 version checking from -v to --version.  This hopefully fixes problems on IRIX, but will disable some optimization flags on intel/amd linux machines when gcc 3.x.x is used.  We just need to find what the version number on the 3.x.x reported by g77 --version is to fix this.
",scipy_distutils/command/build_flib.py
ea80961cbae297b29a20bd67824e6c64d3815272,"More modifications to allow instance attributes.
",weave/accelerate_tools.py,weave/bytecodecompiler.py
2dc10d93be422d68c2d9270d160c1459ba3861b1,"converted wx_info to use wx232 -- it doesn't appear to need any libraries from the wxWindows installation.  I think it does still need the wx/wx.h file.

fixed converters to insert the wxpython converter at the front of the list to make sure it is checked before the instance converter is given a shot at the variable.
",weave/converters.py,weave/wx_info.py
904ca23811ef4666766ee79e58e49803326760de,"Added fairly complete PIL to Numeric converters using tostring() and fromstring()
",scipy_base/index_tricks.py,scipy_base/limits.py,scipy_base/type_check.py
45cb47b2e52da076bf098f1175531cd368ddeba8,"Changed mathieu_A to mathieu_even_coef and mathieu_B to mathieu_odd_coef
",scipy_base/polynomial.py
bd759c9e5f0f523bf6e85793ea2cdaab5f181015,"script output is much less verbose now.  Instead of 700K files on complete tests, they are more like 18K.
",scipy_distutils/auto_test.py
50ab5c0e56f6a86839839504fcb9dc80c055f4b4,"added testing log comment
",scipy_distutils/auto_test.py
a90a991b2e0631b9d725faf1e1b7907e5e3bd645,"auto_test now mails to the scipy-testlog mailing lists.  Test files are about 350K
right now.  We'll work to short them in the future.  Errors in the build process
still result in a mail message to tell where the build process broke.
",scipy_distutils/auto_test.py
a9bd45e70717507055ab1c08dabcbddba4ab3ebb,"auto_test is the begiinings of an automated test suite for scipy.  It downloads and builds python,
scipy and all the dependencies (except atlas...).  It then sends email based on the results.
It requires the logging.py file that hopefully will make it into the standard library.
",scipy_distutils/auto_test.py,scipy_distutils/logging.py
577d7613c5e1b6ad60772ff7509d81dd40720188,"Enabled using ATLAS env.var. again and fixed typo in stats tests
",scipy_distutils/system_info.py
ec4b02730139956f1c3963238958fc7c71fb7a6c,"improved how error is thrown in test
",weave/tests/test_inline_tools.py
52a0610b4cd42a5e278b08340fcf375e090a4e32,"fixed a test that was broken.  The test also points out that exceptions can be skipped with when the C++ code isn't constructed correctly.
",weave/tests/test_inline_tools.py
f12841acc066ac7ea8db9d6ccccbfeddb2be29ca,"Fixed typo in mconf_BE.h and limits import in plt
",scipy_base/mconf_lite_BE.h
5e2f226d1ef47f124f4b529bcf5ba71b3829e4b4,"setup atlas directory search path so that prefix path is searched before /usr/lib so that ""locally"" installed atlas libraries are found before system libraries.  Note this only works if python is also locally installed.
",scipy_distutils/system_info.py
35da74a23035d8ea5d2e0236fab7f376e44f0baa,"LGPL --> BSD license conversion
",scipy_distutils/command/cpuinfo.py,scipy_distutils/system_info.py
17273e91cc84b6e9a38d0df7d4dcee1de46ecbd8,"added try/except tests for Numeric back into testing.py so that it can be used external to scipy and when Numeric is not available.
",scipy_base/testing.py
e2a37c803e96023624f308c7f25b7301f26c4f1d,"added option for compile arguments for fastumath.  It is empty for now, but may be helpful for ng gcc versions of fastumath compatible with MSVC versions of Numeric.  For now, Travis O. has modified fastumath to solve the problem.
",scipy_base/setup_scipy_base.py
c3a596e6fac543df144c46b0b99738177b241f9e,"Removing obsolete scipy_test
",scipy_test/__init__.py,scipy_test/scipy_test.py,scipy_test/setup.py,scipy_test/setup_scipy_test.py
d7c565a17f40072c37ac746e46fae0e9d493731d,"Removing obsolete hooks
",scipy_distutils/fftw_info.py
8a040fa109cca999a40726422eadbd18a7310a89,"Replacing linalg with linalg2: linalg->linalg/linalg1 and linalg2->linalg
",scipy_distutils/atlas_info.py,scipy_distutils/system_info.py,scipy_distutils/x11_info.py
de1ef4814bd3e96ed4f7c384c45f2231bd61a20d,"Cleaned up testing.py
",scipy_base/testing.py
7cda86618c3f2e1ff4781b13bec6322892ce2763,"Remove path to weave after lib2def is imported
",scipy_distutils/mingw32_support.py
ed32f5697c533e7dd77a709a81c6f3eaef752b20,"Fixed testing interface for linalg2, in testing local paths are inserted to first position instead of last
",scipy_base/testing.py
525bfa8f809ecb4a14080b5a3b4b055b303b701e,"added an attempt to fix problem with the name cc being used for gcc on FreeBSD.  THis causes weave to fail because it needs to link with g++.
",weave/build_tools.py
38dbd4ba524b7d7f617b7ee5516b762cca431b23,"Fixed scipy_base.fastumath
",scipy_base/setup_scipy_base.py
17ea2ead1f794accc763cda67045fb1b7697ccc9,"Changed == None to is None
